date,sku_id,units_sold,revenue,unit_price,promo_flag
2025-04-19,SKU0094,4,5763.4,1440.85,0
2025-04-20,SKU0094,6,8664.42,1444.07,0
2025-04-21,SKU0094,2,2854.42,1427.21,0
2025-04-22,SKU0094,3,4303.23,1434.41,0
2025-04-23,SKU0094,6,8544.36,1424.06,0
2025-04-24,SKU0094,4,5664.44,1416.11,0
2025-04-25,SKU0094,2,2866.58,1433.29,0
2025-04-26,SKU0094,3,4326.72,1442.24,0
2025-04-27,SKU0094,9,12969.45,1441.05,0
2025-04-28,SKU0094,3,4296.09,1432.03,0
2025-04-29,SKU0094,3,4350.3,1450.1,0
2025-04-30,SKU0094,0,0.0,1418.53,0
2025-05-01,SKU0094,3,4222.56,1407.52,0
2025-05-02,SKU0094,2,2857.7,1428.85,0
2025-05-03,SKU0094,0,0.0,1414.13,0
2025-05-04,SKU0094,3,4316.46,1438.82,0
2025-05-05,SKU0094,2,2898.76,1449.38,0
2025-05-06,SKU0094,5,7049.3,1409.86,0
2025-05-07,SKU0094,1,1415.55,,0
2025-05-08,SKU0094,1,1448.77,1448.77,0
2025-05-09,SKU0094,1,1448.6,1448.6,0
2025-05-10,SKU0094,4,5679.32,1419.83,0
2025-05-11,SKU0094,6,8478.0,1413.0,0
2025-05-12,SKU0094,1,1418.2,1418.2,0
2025-05-13,SKU0094,3,4305.57,1435.19,0
2025-05-14,SKU0094,2,2890.16,1445.08,0
2025-05-15,SKU0094,2,2891.02,1445.51,0
2025-05-16,SKU0094,2,2856.38,1428.19,0
2025-05-17,SKU0094,3,4304.73,1434.91,0
2025-05-18,SKU0094,3,4280.46,1426.82,0
2025-05-19,SKU0094,1,1413.22,1413.22,0
2025-05-20,SKU0094,2,2825.92,1412.96,0
2025-05-21,SKU0094,2,2860.5,1430.25,0
2025-05-22,SKU0094,3,4273.56,1424.52,0
2025-05-23,SKU0094,3,4329.3,1443.1,0
2025-05-24,SKU0094,1,1424.85,1424.85,0
2025-05-25,SKU0094,4,5639.16,1409.79,0
2025-05-26,SKU0094,2,2865.58,1432.79,0
2025-05-27,SKU0094,7,10072.09,1438.87,0
2025-05-28,SKU0094,1,1417.28,1417.28,0
2025-05-29,SKU0094,2,2892.14,1446.07,0
2025-05-30,SKU0094,6,8646.0,1441.0,0
2025-05-31,SKU0094,4,5760.6,1440.15,0
2025-06-01,SKU0094,4,4296.8,1074.2,1
2025-06-02,SKU0094,3,3427.92,1142.64,1
2025-06-03,SKU0094,4,4140.48,1035.12,1
2025-06-04,SKU0094,6,6930.84,1155.14,1
2025-06-05,SKU0094,6,6980.64,1163.44,1
2025-06-06,SKU0094,2,2830.08,1415.04,0
2025-06-07,SKU0094,6,8496.0,1416.0,0
2025-06-08,SKU0094,1,1411.49,1411.49,0
2025-06-09,SKU0094,0,0.0,1411.5,0
2025-06-10,SKU0094,2,2859.38,1429.69,0
2025-06-11,SKU0094,5,7093.35,1418.67,0
2025-06-12,SKU0094,3,4290.3,1430.1,0
2025-06-13,SKU0094,2,2870.88,1435.44,0
2025-06-14,SKU0094,2,2842.56,1421.28,0
2025-06-15,SKU0094,7,9933.28,1419.04,0
2025-06-16,SKU0094,2,2878.86,1439.43,0
2025-06-17,SKU0094,1,1450.1,1450.1,0
2025-06-18,SKU0094,3,4242.72,1414.24,0
2025-06-19,SKU0094,1,1448.6,1448.6,0
2025-06-20,SKU0094,2,2855.76,1427.88,0
2025-06-21,SKU0094,4,5728.04,1432.01,0
2025-06-22,SKU0094,0,0.0,1410.64,0
2025-06-23,SKU0094,2,2814.68,1407.34,0
2025-06-24,SKU0094,2,2891.6,1445.8,0
2025-06-25,SKU0094,7,10001.11,1428.73,0
2025-06-26,SKU0094,3,4251.33,1417.11,0
2025-06-27,SKU0094,2,2859.54,1429.77,0
2025-06-28,SKU0094,6,8547.66,1424.61,0
2025-06-29,SKU0094,1,1411.98,1411.98,0
2025-06-30,SKU0094,5,7172.25,1434.45,0
2025-07-01,SKU0094,3,4222.95,1407.65,0
2025-07-02,SKU0094,1,1407.53,1407.53,0
2025-07-03,SKU0094,2,2814.26,1407.13,0
2025-07-04,SKU0094,2,2868.78,1434.39,0
2025-07-05,SKU0094,5,7076.5,1415.3,0
2025-07-06,SKU0094,4,5677.36,1419.34,0
2025-07-07,SKU0094,2,2884.98,1442.49,0
2025-07-08,SKU0094,6,8571.24,1428.54,0
2025-07-09,SKU0094,2,2877.44,1438.72,0
2025-07-10,SKU0094,1,1427.6,1427.6,0
2025-07-11,SKU0094,1,1416.99,1416.99,0
2025-07-12,SKU0094,5,7068.3,1413.66,0
2025-07-13,SKU0094,4,5633.88,1408.47,0
2025-07-14,SKU0094,2,2822.66,1411.33,0
2025-07-15,SKU0094,1,1407.29,1407.29,0
2025-07-16,SKU0094,2,2854.94,1427.47,0
2025-07-17,SKU0094,2,2818.6,1409.3,0
2025-07-18,SKU0094,1,1436.11,1436.11,0
2025-07-19,SKU0094,4,5760.96,1440.24,0
2025-07-20,SKU0094,0,0.0,1425.91,0
2025-07-21,SKU0094,2,2852.96,1426.48,0
2025-07-22,SKU0094,4,5721.72,1430.43,0
2025-07-23,SKU0094,0,0.0,1440.2,0
2025-07-24,SKU0094,2,2843.24,1421.62,0
2025-07-25,SKU0094,1,1431.88,1431.88,0
2025-07-26,SKU0094,1,1433.01,1433.01,0
2025-07-27,SKU0094,4,5661.72,1415.43,0
2025-07-28,SKU0094,1,1425.87,1425.87,0
2025-07-29,SKU0094,3,4267.8,1422.6,0
2025-07-30,SKU0094,2,2895.9,1447.95,0
2025-07-31,SKU0094,1,1411.1,1411.1,0
2025-08-01,SKU0094,1,1426.96,1426.96,0
2025-08-02,SKU0094,4,5783.12,1445.78,0
2025-08-03,SKU0094,1,1419.34,1419.34,0
2025-08-04,SKU0094,5,7038.2,1407.64,0
2025-08-05,SKU0094,2,2876.06,1438.03,0
2025-08-06,SKU0094,2,2847.94,1423.97,0
2025-08-07,SKU0094,0,0.0,1436.17,0
2025-08-08,SKU0094,5,7115.15,1423.03,0
2025-08-09,SKU0094,2,2836.66,1418.33,0
2025-08-10,SKU0094,4,5631.24,1407.81,0
2025-08-11,SKU0094,2,2866.0,1433.0,0
2025-08-12,SKU0094,3,4247.1,1415.7,0
2025-08-13,SKU0094,2,2850.5,1425.25,0
2025-08-14,SKU0094,2,2855.36,1427.68,0
2025-08-15,SKU0094,1,1419.84,1419.84,0
2025-08-16,SKU0094,4,5700.16,1425.04,0
2025-08-17,SKU0094,3,4231.68,1410.56,0
2025-08-18,SKU0094,4,5746.56,1436.64,0
2025-08-19,SKU0094,2,2848.88,1424.44,0
2025-08-20,SKU0094,2,2855.62,1427.81,0
2025-08-21,SKU0094,2,2872.12,1436.06,0
2025-08-22,SKU0094,2,2851.96,1425.98,0
2025-08-23,SKU0094,6,8442.36,1407.06,0
2025-08-24,SKU0094,2,2875.2,1437.6,0
2025-08-25,SKU0094,10,14112.6,1411.26,0
2025-08-26,SKU0094,3,4332.75,1444.25,0
2025-08-27,SKU0094,2,2838.5,1419.25,0
2025-08-28,SKU0094,3,4314.81,1438.27,0
2025-08-29,SKU0094,1,1433.2,1433.2,0
2025-08-30,SKU0094,8,11484.4,1435.55,0
2025-08-31,SKU0094,3,4310.67,1436.89,0
2025-09-01,SKU0094,2,2850.14,1425.07,0
2025-09-02,SKU0094,1,1428.85,1428.85,0
2025-09-03,SKU0094,1,1434.34,1434.34,0
2025-09-04,SKU0094,3,4237.59,1412.53,0
2025-09-05,SKU0094,1,1409.01,1409.01,0
2025-09-06,SKU0094,1,1421.97,1421.97,0
2025-09-07,SKU0094,5,7097.55,1419.51,0
2025-09-08,SKU0094,8,11300.0,1412.5,0
2025-09-09,SKU0094,2,2840.3,1420.15,0
2025-09-10,SKU0094,2,2824.84,1412.42,0
2025-09-11,SKU0094,3,4298.46,1432.82,0
2025-09-12,SKU0094,4,5748.64,1437.16,0
2025-09-13,SKU0094,4,5665.8,1416.45,0
2025-09-14,SKU0094,2,2882.2,1441.1,0
2025-09-15,SKU0094,3,4272.75,1424.25,0
2025-09-16,SKU0094,1,1441.29,1441.29,0
2025-09-17,SKU0094,5,7212.0,1442.4,0
2025-09-18,SKU0094,1,1438.31,1438.31,0
2025-09-19,SKU0094,3,4318.32,1439.44,0
2025-09-20,SKU0094,6,8465.7,1410.95,0
2025-09-21,SKU0094,6,8647.38,1441.23,0
2025-09-22,SKU0094,6,8663.4,1443.9,0
2025-09-23,SKU0094,4,5695.24,1423.81,0
2025-09-24,SKU0094,2,2813.42,1406.71,0
2025-09-25,SKU0094,5,7089.0,1417.8,0
2025-09-26,SKU0094,6,8571.0,1428.5,0
2025-09-27,SKU0094,5,7134.15,1426.83,0
2025-09-28,SKU0094,4,5652.72,1413.18,0
2025-09-29,SKU0094,5,7178.75,1435.75,0
2025-09-30,SKU0094,3,4270.41,1423.47,0
2024-10-17,SKU0095,8,9221.44,1152.68,0
2024-10-18,SKU0095,11,12524.82,1138.62,0
2024-10-19,SKU0095,13,14970.28,1151.56,0
2024-10-20,SKU0095,31,29195.49,941.79,1
2024-10-21,SKU0095,28,25376.96,906.32,1
2024-10-22,SKU0095,19,17704.01,931.79,1
2024-10-23,SKU0095,23,20508.41,891.67,1
2024-10-24,SKU0095,26,24124.36,927.86,1
2024-10-25,SKU0095,26,21994.96,845.96,1
2024-10-26,SKU0095,18,20740.5,1152.25,0
2024-10-27,SKU0095,17,19176.34,1128.02,0
2024-10-28,SKU0095,8,9176.24,1147.03,0
2024-10-29,SKU0095,14,16027.9,1144.85,0
2024-10-30,SKU0095,16,18409.12,1150.57,0
2024-10-31,SKU0095,10,11320.2,1132.02,0
2024-11-01,SKU0095,12,13663.68,1138.64,0
2024-11-02,SKU0095,13,14746.94,1134.38,0
2024-11-03,SKU0095,19,21760.13,1145.27,0
2024-11-04,SKU0095,14,16024.82,1144.63,0
2024-11-05,SKU0095,4,4488.32,1122.08,0
2024-11-06,SKU0095,4,4607.52,1151.88,0
2024-11-07,SKU0095,14,15924.86,1137.49,0
2024-11-08,SKU0095,24,27140.4,1130.85,0
2024-11-09,SKU0095,16,18288.32,1143.02,0
2024-11-10,SKU0095,19,21647.65,1139.35,0
2024-11-11,SKU0095,20,22706.6,1135.33,0
2024-11-12,SKU0095,11,12559.47,1141.77,0
2024-11-13,SKU0095,12,13455.36,1121.28,0
2024-11-14,SKU0095,12,13848.24,1154.02,0
2024-11-15,SKU0095,15,16922.1,1128.14,0
2024-11-16,SKU0095,14,15996.12,1142.58,0
2024-11-17,SKU0095,23,26507.73,1152.51,0
2024-11-18,SKU0095,16,18191.04,1136.94,0
2024-11-19,SKU0095,16,18467.2,1154.2,0
2024-11-20,SKU0095,13,14597.83,1122.91,0
2024-11-21,SKU0095,14,15991.64,1142.26,0
2024-11-22,SKU0095,13,14604.85,1123.45,0
2024-11-23,SKU0095,12,13626.6,1135.55,0
2024-11-24,SKU0095,30,26853.0,895.1,1
2024-11-25,SKU0095,21,19731.39,939.59,1
2024-11-26,SKU0095,28,25081.28,895.76,1
2024-11-27,SKU0095,24,19446.72,810.28,1
2024-11-28,SKU0095,10,11375.6,1137.56,0
2024-11-29,SKU0095,13,15001.09,1153.93,0
2024-11-30,SKU0095,18,20246.94,1124.83,0
2024-12-01,SKU0095,18,20320.38,1128.91,0
2024-12-02,SKU0095,14,15849.12,1132.08,0
2024-12-03,SKU0095,13,14993.94,1153.38,0
2024-12-04,SKU0095,11,12332.87,1121.17,0
2024-12-05,SKU0095,15,16926.9,1128.46,0
2024-12-06,SKU0095,15,17281.95,1152.13,0
2024-12-07,SKU0095,10,11341.2,1134.12,0
2024-12-08,SKU0095,24,27426.24,1142.76,0
2024-12-09,SKU0095,13,14901.9,1146.3,0
2024-12-10,SKU0095,18,20273.94,1126.33,0
2024-12-11,SKU0095,11,12656.16,1150.56,0
2024-12-12,SKU0095,16,18134.4,1133.4,0
2024-12-13,SKU0095,10,11317.7,1131.77,0
2024-12-14,SKU0095,21,23826.81,1134.61,0
2024-12-15,SKU0095,18,20343.6,1130.2,0
2024-12-16,SKU0095,9,10265.4,1140.6,0
2024-12-17,SKU0095,15,16817.7,1121.18,0
2024-12-18,SKU0095,10,11378.4,1137.84,0
2024-12-19,SKU0095,13,14806.61,1138.97,0
2024-12-20,SKU0095,16,18332.96,1145.81,0
2024-12-21,SKU0095,21,24160.71,1150.51,0
2024-12-22,SKU0095,17,19369.29,1139.37,0
2024-12-23,SKU0095,15,17296.5,1153.1,0
2024-12-24,SKU0095,12,13555.8,1129.65,0
2024-12-25,SKU0095,13,14757.73,1135.21,0
2024-12-26,SKU0095,16,18291.04,1143.19,0
2024-12-27,SKU0095,18,20200.14,1122.23,0
2024-12-28,SKU0095,16,18129.6,1133.1,0
2024-12-29,SKU0095,18,20501.1,1138.95,0
2024-12-30,SKU0095,14,16091.46,1149.39,0
2024-12-31,SKU0095,15,17127.9,1141.86,0
2025-01-01,SKU0095,8,9015.36,1126.92,0
2025-01-02,SKU0095,12,13503.24,1125.27,0
2025-01-03,SKU0095,20,22623.4,1131.17,0
2025-01-04,SKU0095,9,10089.99,1121.11,0
2025-01-05,SKU0095,19,21562.34,1134.86,0
2025-01-06,SKU0095,13,14615.25,,0
2025-01-07,SKU0095,20,22681.0,1134.05,0
2025-01-08,SKU0095,16,18257.6,1141.1,0
2025-01-09,SKU0095,10,11261.4,1126.14,0
2025-01-10,SKU0095,17,19340.05,1137.65,0
2025-01-11,SKU0095,20,23034.4,1151.72,0
2025-01-12,SKU0095,20,22756.8,1137.84,0
2025-01-13,SKU0095,20,22952.0,1147.6,0
2025-01-14,SKU0095,21,18666.48,888.88,1
2025-01-15,SKU0095,24,22572.24,940.51,1
2025-01-16,SKU0095,22,18036.04,819.82,1
2025-01-17,SKU0095,17,15493.97,911.41,1
2025-01-18,SKU0095,29,32848.59,1132.71,0
2025-01-19,SKU0095,18,20678.76,1148.82,0
2025-01-20,SKU0095,17,19166.14,1127.42,0
2025-01-21,SKU0095,10,11332.9,1133.29,0
2025-01-22,SKU0095,15,17010.0,1134.0,0
2025-01-23,SKU0095,16,18205.6,1137.85,0
2025-01-24,SKU0095,12,13823.64,1151.97,0
2025-01-25,SKU0095,16,18434.72,1152.17,0
2025-01-26,SKU0095,28,32119.64,1147.13,0
2025-01-27,SKU0095,10,11275.1,1127.51,0
2025-01-28,SKU0095,20,23091.6,1154.58,0
2025-01-29,SKU0095,10,11436.3,1143.63,0
2025-01-30,SKU0095,16,18127.52,1132.97,0
2025-01-31,SKU0095,12,13734.36,1144.53,0
2025-02-01,SKU0095,14,15955.52,1139.68,0
2025-02-02,SKU0095,19,21625.04,1138.16,0
2025-02-03,SKU0095,16,18260.64,1141.29,0
2025-02-04,SKU0095,13,14684.54,1129.58,0
2025-02-05,SKU0095,12,13828.68,1152.39,0
2025-02-06,SKU0095,9,10178.91,1130.99,0
2025-02-07,SKU0095,10,11499.0,1149.9,0
2025-02-08,SKU0095,20,23068.6,1153.43,0
2025-02-09,SKU0095,25,28122.5,1124.9,0
2025-02-10,SKU0095,19,21307.74,1121.46,0
2025-02-11,SKU0095,12,13655.16,1137.93,0
2025-02-12,SKU0095,12,13593.0,1132.75,0
2025-02-13,SKU0095,14,15861.02,1132.93,0
2025-02-14,SKU0095,13,14594.58,1122.66,0
2025-02-15,SKU0095,13,14761.24,1135.48,0
2025-02-16,SKU0095,12,13450.8,1120.9,0
2025-02-17,SKU0095,10,11242.5,1124.25,0
2025-02-18,SKU0095,11,12608.53,1146.23,0
2025-02-19,SKU0095,20,22900.2,1145.01,0
2025-02-20,SKU0095,20,22484.0,1124.2,0
2025-02-21,SKU0095,13,14608.62,1123.74,0
2025-02-22,SKU0095,19,21435.99,1128.21,0
2025-02-23,SKU0095,25,28470.75,1138.83,0
2025-02-24,SKU0095,13,14781.13,1137.01,0
2025-02-25,SKU0095,9,10241.64,1137.96,0
2025-02-26,SKU0095,14,15949.78,1139.27,0
2025-02-27,SKU0095,15,17288.25,1152.55,0
2025-02-28,SKU0095,12,13600.44,1133.37,0
2025-03-01,SKU0095,25,28439.25,1137.57,0
2025-03-02,SKU0095,24,26995.2,1124.8,0
2025-03-03,SKU0095,10,11290.5,1129.05,0
2025-03-04,SKU0095,16,18038.56,1127.41,0
2025-03-05,SKU0095,22,25334.1,1151.55,0
2025-03-06,SKU0095,18,20489.76,1138.32,0
2025-03-07,SKU0095,12,13683.96,1140.33,0
2025-03-08,SKU0095,18,20242.8,1124.6,0
2025-03-09,SKU0095,20,23080.0,1154.0,0
2025-03-10,SKU0095,18,20718.9,1151.05,0
2025-03-11,SKU0095,15,16827.75,1121.85,0
2025-03-12,SKU0095,19,21411.1,1126.9,0
2025-03-13,SKU0095,12,13858.32,1154.86,0
2025-03-14,SKU0095,12,13716.0,1143.0,0
2025-03-15,SKU0095,14,15751.12,1125.08,0
2025-03-16,SKU0095,26,29501.68,1134.68,0
2025-03-17,SKU0095,16,18394.24,1149.64,0
2025-03-18,SKU0095,20,22882.2,1144.11,0
2025-03-19,SKU0095,10,11299.7,1129.97,0
2025-03-20,SKU0095,17,19528.24,1148.72,0
2025-03-21,SKU0095,9,10326.33,1147.37,0
2025-03-22,SKU0095,15,16875.0,1125.0,0
2025-03-23,SKU0095,22,25017.08,1137.14,0
2025-03-24,SKU0095,10,11223.2,1122.32,0
2025-03-25,SKU0095,9,10225.53,1136.17,0
2025-03-26,SKU0095,17,19088.79,1122.87,0
2025-03-27,SKU0095,12,13810.2,1150.85,0
2025-03-28,SKU0095,14,16107.7,1150.55,0
2025-03-29,SKU0095,23,26181.59,1138.33,0
2025-03-30,SKU0095,15,17100.45,1140.03,0
2025-03-31,SKU0095,18,20681.28,1148.96,0
2025-04-01,SKU0095,14,15798.72,1128.48,0
2025-04-02,SKU0095,12,13748.76,1145.73,0
2025-04-03,SKU0095,9,10292.04,1143.56,0
2025-04-04,SKU0095,15,17119.35,1141.29,0
2025-04-05,SKU0095,16,18124.0,1132.75,0
2025-04-06,SKU0095,20,22460.2,1123.01,0
2025-04-07,SKU0095,18,20599.2,1144.4,0
2025-04-08,SKU0095,8,9126.8,1140.85,0
2025-04-09,SKU0095,14,15775.06,1126.79,0
2025-04-10,SKU0095,8,8988.24,1123.53,0
2025-04-11,SKU0095,10,11240.0,1124.0,0
2025-04-12,SKU0095,29,33413.51,1152.19,0
2025-04-13,SKU0095,16,18071.04,1129.44,0
2025-04-14,SKU0095,10,11216.0,1121.6,0
2025-04-15,SKU0095,12,13665.24,1138.77,0
2025-04-16,SKU0095,16,18262.4,1141.4,0
2025-04-17,SKU0095,8,9196.4,1149.55,0
2025-04-18,SKU0095,22,25404.94,1154.77,0
2025-04-19,SKU0095,10,11387.2,1138.72,0
2025-04-20,SKU0095,14,16093.98,1149.57,0
2025-04-21,SKU0095,5,5626.45,1125.29,0
2025-04-22,SKU0095,13,14753.44,1134.88,0
2025-04-23,SKU0095,10,11466.8,1146.68,0
2025-04-24,SKU0095,20,22715.6,1135.78,0
2025-04-25,SKU0095,15,17110.5,1140.7,0
2025-04-26,SKU0095,15,16848.3,1123.22,0
2025-04-27,SKU0095,11,12325.17,1120.47,0
2025-04-28,SKU0095,9,10133.64,1125.96,0
2025-04-29,SKU0095,16,18331.84,1145.74,0
2025-04-30,SKU0095,13,14884.22,1144.94,0
2025-05-01,SKU0095,14,15704.92,1121.78,0
2025-05-02,SKU0095,22,25314.74,1150.67,0
2025-05-03,SKU0095,10,11385.9,1138.59,0
2025-05-04,SKU0095,19,21573.93,1135.47,0
2025-05-05,SKU0095,16,18172.64,1135.79,0
2025-05-06,SKU0095,8,9100.16,1137.52,0
2025-05-07,SKU0095,19,21912.7,1153.3,0
2025-05-08,SKU0095,10,11453.8,1145.38,0
2025-05-09,SKU0095,15,17097.6,1139.84,0
2025-05-10,SKU0095,23,26205.97,1139.39,0
2025-05-11,SKU0095,14,15941.52,1138.68,0
2025-05-12,SKU0095,11,12615.46,1146.86,0
2025-05-13,SKU0095,11,12482.58,1134.78,0
2025-05-14,SKU0095,22,25392.62,1154.21,0
2025-05-15,SKU0095,14,15926.82,1137.63,0
2025-05-16,SKU0095,13,14620.32,1124.64,0
2025-05-17,SKU0095,12,13692.24,1141.02,0
2025-05-18,SKU0095,9,10392.93,1154.77,0
2025-05-19,SKU0095,8,9144.4,1143.05,0
2025-05-20,SKU0095,14,16059.4,1147.1,0
2025-05-21,SKU0095,13,14764.88,1135.76,0
2025-05-22,SKU0095,14,15975.96,1141.14,0
2025-05-23,SKU0095,8,9119.2,1139.9,0
2025-05-24,SKU0095,20,23010.2,1150.51,0
2025-05-25,SKU0095,16,18044.48,1127.78,0
2025-05-26,SKU0095,15,17304.9,1153.66,0
2025-05-27,SKU0095,14,15730.12,1123.58,0
2025-05-28,SKU0095,15,16915.05,1127.67,0
2025-05-29,SKU0095,21,24130.89,1149.09,0
2025-05-30,SKU0095,12,13578.72,1131.56,0
2025-05-31,SKU0095,23,26159.97,1137.39,0
2025-06-01,SKU0095,30,28342.8,944.76,1
2025-06-02,SKU0095,27,24562.44,909.72,1
2025-06-03,SKU0095,21,19432.35,925.35,1
2025-06-04,SKU0095,21,18873.33,898.73,1
2025-06-05,SKU0095,30,25922.4,864.08,1
2025-06-06,SKU0095,12,13803.96,1150.33,0
2025-06-07,SKU0095,16,18302.56,1143.91,0
2025-06-08,SKU0095,16,18435.36,1152.21,0
2025-06-09,SKU0095,18,20407.5,1133.75,0
2025-06-10,SKU0095,18,20572.56,1142.92,0
2025-06-11,SKU0095,8,9007.2,1125.9,0
2025-06-12,SKU0095,13,14704.04,1131.08,0
2025-06-13,SKU0095,15,16861.05,1124.07,0
2025-06-14,SKU0095,18,20277.0,1126.5,0
2025-06-15,SKU0095,17,19100.52,1123.56,0
2025-06-16,SKU0095,10,11442.4,1144.24,0
2025-06-17,SKU0095,14,15934.66,1138.19,0
2025-06-18,SKU0095,13,14875.77,1144.29,0
2025-06-19,SKU0095,10,11436.3,1143.63,0
2025-06-20,SKU0095,20,22727.6,1136.38,0
2025-06-21,SKU0095,16,18281.92,1142.62,0
2025-06-22,SKU0095,26,29228.42,1124.17,0
2025-06-23,SKU0095,14,15882.44,1134.46,0
2025-06-24,SKU0095,14,15730.12,1123.58,0
2025-06-25,SKU0095,11,12507.99,1137.09,0
2025-06-26,SKU0095,8,8998.4,1124.8,0
2025-06-27,SKU0095,12,13801.44,1150.12,0
2025-06-28,SKU0095,15,17053.2,1136.88,0
2025-06-29,SKU0095,20,22792.6,1139.63,0
2025-06-30,SKU0095,19,21906.81,1152.99,0
2025-07-01,SKU0095,10,11364.3,1136.43,0
2025-07-02,SKU0095,9,10107.63,1123.07,0
2025-07-03,SKU0095,13,14914.12,1147.24,0
2025-07-04,SKU0095,10,11388.8,1138.88,0
2025-07-05,SKU0095,21,24163.44,1150.64,0
2025-07-06,SKU0095,14,16017.82,1144.13,0
2025-07-07,SKU0095,10,11226.3,1122.63,0
2025-07-08,SKU0095,21,23984.94,1142.14,0
2025-07-09,SKU0095,14,16030.28,1145.02,0
2025-07-10,SKU0095,11,12446.39,1131.49,0
2025-07-11,SKU0095,13,15002.39,1154.03,0
2025-07-12,SKU0095,20,22742.2,1137.11,0
2025-07-13,SKU0095,21,24058.65,1145.65,0
2025-07-14,SKU0095,15,16929.75,1128.65,0
2025-07-15,SKU0095,13,14991.73,1153.21,0
2025-07-16,SKU0095,14,16082.92,1148.78,0
2025-07-17,SKU0095,18,20653.02,1147.39,0
2025-07-18,SKU0095,11,12383.25,1125.75,0
2025-07-19,SKU0095,22,24872.76,1130.58,0
2025-07-20,SKU0095,22,24968.46,1134.93,0
2025-07-21,SKU0095,6,6729.96,1121.66,0
2025-07-22,SKU0095,15,17173.65,1144.91,0
2025-07-23,SKU0095,11,12565.3,1142.3,0
2025-07-24,SKU0095,10,11322.7,1132.27,0
2025-07-25,SKU0095,15,17276.55,1151.77,0
2025-07-26,SKU0095,21,23730.42,1130.02,0
2025-07-27,SKU0095,27,31084.56,1151.28,0
2025-07-28,SKU0095,13,14743.17,1134.09,0
2025-07-29,SKU0095,13,14721.33,1132.41,0
2025-07-30,SKU0095,20,23092.6,1154.63,0
2025-07-31,SKU0095,14,16127.86,1151.99,0
2025-08-01,SKU0095,22,25033.8,1137.9,0
2025-08-02,SKU0095,20,22738.8,1136.94,0
2025-08-03,SKU0095,19,21617.25,1137.75,0
2025-08-04,SKU0095,13,14788.8,1137.6,0
2025-08-05,SKU0095,14,16053.52,1146.68,0
2025-08-06,SKU0095,18,20479.5,1137.75,0
2025-08-07,SKU0095,14,16022.44,1144.46,0
2025-08-08,SKU0095,12,13516.44,1126.37,0
2025-08-09,SKU0095,26,29315.52,1127.52,0
2025-08-10,SKU0095,19,21630.36,1138.44,0
2025-08-11,SKU0095,14,16107.0,1150.5,0
2025-08-12,SKU0095,19,21704.46,1142.34,0
2025-08-13,SKU0095,27,30578.31,1132.53,0
2025-08-14,SKU0095,8,9192.48,1149.06,0
2025-08-15,SKU0095,12,13451.28,1120.94,0
2025-08-16,SKU0095,23,26508.42,1152.54,0
2025-08-17,SKU0095,17,19268.99,1133.47,0
2025-08-18,SKU0095,20,22575.0,1128.75,0
2025-08-19,SKU0095,13,14652.69,1127.13,0
2025-08-20,SKU0095,19,21842.78,1149.62,0
2025-08-21,SKU0095,15,17134.05,1142.27,0
2025-08-22,SKU0095,14,15720.74,1122.91,0
2025-08-23,SKU0095,14,15958.46,1139.89,0
2025-08-24,SKU0095,25,28020.5,1120.82,0
2025-08-25,SKU0095,16,18340.48,1146.28,0
2025-08-26,SKU0095,20,23069.6,1153.48,0
2025-08-27,SKU0095,16,18467.04,1154.19,0
2025-08-28,SKU0095,17,19160.7,1127.1,0
2025-08-29,SKU0095,23,26208.5,1139.5,0
2025-08-30,SKU0095,16,18128.32,1133.02,0
2025-08-31,SKU0095,23,26524.29,1153.23,0
2025-09-01,SKU0095,16,17961.12,1122.57,0
2025-09-02,SKU0095,15,16891.35,1126.09,0
2025-09-03,SKU0095,15,17021.55,1134.77,0
2025-09-04,SKU0095,15,16881.3,1125.42,0
2025-09-05,SKU0095,25,28534.5,1141.38,0
2025-09-06,SKU0095,19,21806.49,1147.71,0
2025-09-07,SKU0095,22,25262.16,1148.28,0
2025-09-08,SKU0095,17,19238.9,1131.7,0
2025-09-09,SKU0095,15,16983.15,1132.21,0
2025-09-10,SKU0095,10,11394.7,1139.47,0
2025-09-11,SKU0095,15,16934.85,1128.99,0
2025-09-12,SKU0095,23,26445.4,1149.8,0
2025-09-13,SKU0095,27,30908.25,1144.75,0
2025-09-14,SKU0095,25,28766.75,1150.67,0
2025-09-15,SKU0095,15,16996.05,1133.07,0
2025-09-16,SKU0095,19,21783.69,1146.51,0
2025-09-17,SKU0095,20,22448.8,1122.44,0
2025-09-18,SKU0095,9,10254.96,1139.44,0
2025-09-19,SKU0095,13,14715.61,1131.97,0
2025-09-20,SKU0095,21,23653.56,1126.36,0
2025-09-21,SKU0095,28,32158.28,1148.51,0
2025-09-22,SKU0095,20,22412.0,1120.6,0
2025-09-23,SKU0095,15,16971.3,1131.42,0
2025-09-24,SKU0095,25,28243.25,1129.73,0
2025-09-25,SKU0095,17,19078.25,1122.25,0
2025-09-26,SKU0095,18,20441.34,1135.63,0
2025-09-27,SKU0095,27,30632.58,1134.54,0
2025-09-28,SKU0095,13,14704.56,1131.12,0
2025-09-29,SKU0095,19,21943.1,1154.9,0
2025-09-30,SKU0095,26,29293.68,1126.68,0
2024-01-01,SKU0096,18,85974.84,4776.38,0
2024-01-02,SKU0096,21,100187.85,4770.85,0
2024-01-03,SKU0096,17,81254.9,4779.7,0
2024-01-04,SKU0096,9,43946.19,4882.91,0
